pos_ref,pos,eg_rpm,gb_rpm
191,187,1857,0
192,188,1821,0
192,188,1821,0
193,188,1785,0
193,188,1785,0
194,189,1750,0
195,189,1750,0
195,190,1750,0
196,190,1750,0
196,190,1714,0
197,191,1714,0
197,191,1678,0
198,192,1714,0
199,192,1678,0
199,192,1678,0
200,193,1714,0
200,193,1714,0
201,194,1714,0
201,194,1714,0
202,195,1785,0
203,195,1714,0
203,196,1714,0
204,196,1714,0
204,197,1678,0
205,197,1678,0
206,198,1714,0
206,198,1714,0
207,199,1714,0
208,199,1678,0
208,200,1714,0
209,200,1714,0
209,201,1678,0
210,201,1714,0
210,202,1750,0
211,203,1714,0
212,203,1714,0
212,204,1714,0
213,204,1714,0
213,205,1678,0
214,205,1678,0
214,206,1714,0
215,207,1678,0
216,207,1678,0
216,208,1714,0
217,209,1714,0
217,209,1678,0
218,210,1714,0
218,211,1714,0
219,211,1750,0
219,211,1750,0
220,212,1714,0
220,213,1678,0
220,214,1678,0
221,214,1678,0
221,214,1714,0
222,215,1714,0
222,215,1714,0
223,216,1714,0
223,216,1785,0
223,217,1714,0
224,217,1714,0
224,217,1750,0
224,218,1678,0
225,219,1714,0
225,219,1678,0
225,220,1678,0
226,220,1642,0
226,220,1678,0
226,221,1714,0
226,222,1785,0
227,222,1714,0
227,222,1750,0
227,223,1785,0
227,223,1750,0
228,223,1785,0
228,224,1857,0
228,224,1821,0
228,224,1785,0
228,225,1892,0
228,225,1892,0
228,225,1928,0
228,226,2035,0
228,226,2071,0
228,226,2035,0
228,226,2178,0
228,227,2214,0
228,227,2214,0
228,227,2321,0
228,227,2285,0
228,227,2321,0
228,228,2357,0
228,227,2321,0
228,228,2464,0
228,228,2392,0
228,228,2357,0
228,228,2500,0
228,228,2464,0
228,228,2392,0
227,228,2464,0
227,228,2535,0
227,229,2500,0
227,228,2500,0
226,228,2464,0
226,229,2500,0
226,229,2464,0
226,229,2428,0
225,229,2464,0
225,229,2464,0
225,228,3071,0
224,229,2750,0
224,229,2357,0
224,229,2642,0
223,228,3714,0
223,228,2571,0
223,228,2321,0
222,228,2285,0
222,228,2357,0
221,228,3357,0
221,228,2642,0
220,227,2357,0
220,227,3607,0
220,227,2642,0
219,227,2464,0
219,227,2178,0
218,226,2142,0
218,226,2500,0
217,226,2107,0
217,226,2107,0
216,225,2571,0
216,225,2071,0
215,224,2107,0
214,224,2107,0
214,224,2071,0
213,223,2000,0
213,223,2071,0
212,222,2071,0
212,222,2071,0
211,221,2107,0
210,221,1964,0
210,221,2000,0
209,220,2071,0
209,220,1857,0
208,219,2321,0
207,218,1892,0
207,218,1857,0
206,217,2250,0
206,217,1892,0
205,216,1821,0
204,216,2000,0
204,215,1785,0
203,215,2000,0
203,214,1750,0
202,214,1750,0
201,213,1821,0
201,213,1750,0
200,212,1678,0
200,212,1714,0
199,211,2107,0
199,210,1714,0
198,210,1678,0
